TWEET,LABEL
b'Ketika anak dgn selera musik \xe2\x80\x9cnggremeng\xe2\x80\x9d dengerin lagu lama yg syahdu \xf0\x9f\x98\x82 https://t.co/t8sr93q87b',
"b'@tokopedia Jujur pasti semuanya bias, karena each one of them tuh ada kelakuan2nya love bgt. Tapi kalau harus pilih\xe2\x80\xa6 https://t.co/Wx5uGJMar9'",
b'-idol MBAK MUTUALAN YUK MBAK!!1! selera musik kita sama 5/6 \xf0\x9f\x98\xb3 https://t.co/Gz1IGN2Bbk',
b'Bilang gak suka sama selera musik gua. Ujung2nya lo nikmatin juga kan anjing\xf0\x9f\x98\x82',
"b'Selera musik aing jelek amat ya, mau galau, bangun tidur, sebelum tidur, ngerjain tugas, pokonya semua kegiatan lagu nya Rock'",
b'baru sadar selera musik gue tuh bukan ke genre tapi lebih ke:. 1. Yang musisinya / penulis lagunya sudah tidak ada\xe2\x80\xa6 https://t.co/jscpMv5HSE',
"b'Maaf ya jadi curhat gini... akutuh lagi sebel aja.. ngapain aja aku selalu di marahin.. padahal gak salah apa"", bah\xe2\x80\xa6 https://t.co/EhCzmjqNwZ'",
b'Part 2 \n---\nTrus aku di marahin dongg... katang lagubkasar kok di dengerinnn katanya gak baik buat aku.\n\nYa aku jaw\xe2\x80\xa6 https://t.co/UDiemQoZJC',
b'Kadang bisa ketauan aja gitu personality kita gimana dari playlist. Makanya nggak pernah nunjukin plaslist aku.\n\nMa\xe2\x80\xa6 https://t.co/ynepybFido',
b'Suatu kebanggakan kalo di kelas punya selera musik beda sendiri \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',
"b'Saya baru sadar selera musik saya berubah ubah, tergantung film apa yang habis saya tonton.'",
b'@adrlhzk maaf selera musik aku letto',
b'Selera musik gw sama kek Jeongyeon \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nPost Malone satu-satunya artis western yg gw denger tahun ini https://t.co/PU0zWjzqUP',
"b'\xe2\x80\x9cini musik apa ? musik aneh, saya membencinya\xe2\x80\x9d mgkin spt itu. memang, selera itu semacam comfort zone, tdk bs dipak\xe2\x80\xa6 https://t.co/vargBnipcR'",
"b'memang tdk bs memaksa, kembali lg ke selera, mgkin org2 lbh brminat dgn hal2 brbau \xe2\x80\x9ccatchy\xe2\x80\x9d spt top 40 musik spt it\xe2\x80\xa6 https://t.co/VXNYstwI4D'",
b'Andai selera musik kita sama jadi sy tidak harus pusing cari lagu setiap keluar sama sama',
"b'@_1004jhcrr clown haha\n\naku tau selera musik vernon tuh emang agak aneh dari yang lain, tapi liat, album penjualan\xe2\x80\xa6 https://t.co/xmGb8GS597'",
"b'Sebenernya bukan ""ga terlalu suka denger lagu"", tapi ""pilih-pilih kalo mau dengerin lagu"".\n\nWajar sih menurut aku.\xe2\x80\xa6 https://t.co/YgawVMVyyM'",
b'Kayaknya emang cuma gue yg rela drop tiket shawn mendes dan lebih milih nonton backstreet Boys. Setua itu iya selera musik saya \xf0\x9f\x98\x85',
b'Pengen Jaehwan cover lagunya Westlife sekali2.. tp kayanya bukan selera musik dia ya.. sok tau wkwk',
b'Memang ya selera musik yang sama itu menyatukan jiwa',
b'Pagi2 dengerin musik ini pake headset bikin mood bagus.. tapi sesuai selera juga sih.. ada yg jadi semangat denger\xe2\x80\xa6 https://t.co/l9q1PVLhOD',
"b'@Mustach0z Kan shitposting cup...\n\nItu lirik lagu btw, edisi dari mobil papah HAHAHAH\n\nPapa gua punya selera musik\xe2\x80\xa6 https://t.co/rYuhIEAllM'",
"b'""selera musik lo pasti boy pablo ya, phum viphurit""\n\nbisa gitu langsung tau'",
"b'@aIeysia Selera musik aku emang aneh banget, aku akuin. Gak cocok buat request radio, karena bakal dihujat yang lain.\xf0\x9f\x98\x82'",
"b'@S_SiscaJKT48 Sebenernya bukan ""ga terlalu suka denger lagu"", tapi ""pilih-pilih kalo mau dengerin lagu"".\n\nWajar sih\xe2\x80\xa6 https://t.co/qVscYsbX1g'",
b'@yusrilfahriza mungkin kita satu selera musik :v',
b'@thentirecircus Mirip seleranya sama gue.. lagu yang menurut dia enak menurut gue juga enak. Kalau selera musik Aks\xe2\x80\xa6 https://t.co/YKeUyDIw9K',
"b'@petitesandwich @AlterBaseRated Btw folback ya, gue suka selera musik lu'",
"b'Mungkin selera musik kita beda tapi aku masukin lagu-lagu awam sekitar tahun 2000-an. Pasti kamu taulah ya. Jadi, s\xe2\x80\xa6 https://t.co/xxPKq0oMOE'",
"b'@cottoncendyy @invincible22_ Ayo ndelok mas pam gengs, calon cintaku rodok beda selera musik jebule'",
b'@gyuwlatte tp gue ngerti kenapa non-kpopers meskipun mereka jg salah ngehujat kita. Mereka beda bedain kasta selera\xe2\x80\xa6 https://t.co/GSl5RrJ0hz',
b'@Richfams06 Selera musik masnya boleh juga. \xf0\x9f\xa4\xa3',
"b'Selera musik ngaruh banget ke gw, apalagi pas pdkt.'",
b'Ke #SynchronizeFest19 bener2 seiseng pengen nonton Noah ngakag selera aing yarob ohh Ariel haii. Terus perform mere\xe2\x80\xa6 https://t.co/CCR3Ze1Xjp',
"b'Mengutip dari salah satu komen di MV Dewa 19, sebuah grup legenda berhenti menciptakan musik bukan karena mereka ke\xe2\x80\xa6 https://t.co/DYhhkPrgi4'",
b'Kaos doang selera musik rinto harahap',
"b'Ternyata selera musik gue selama ini selain kebarat-baratan,yg begini lebih adem di telinga https://t.co/BmfaK7JOmY'",
"b'@askmenfess kaga, krna selera musik gue mentok di kpop itu jg lagu nct doang -_- kalo kata konser grup semacam sws maybe bisa masuk'",
b'@vapeaftereat apakah kita satu selera dalam musik?',
b'# Nie temen gw yang gak tau gw lagi mixlr-an mungkin mikirny selera musik gw begini..... Ea Allah....',
"b'Ndak ngertika lagi bisaka ketemu mahluk yg sesama ini sifatnya, kebiasaan, even selera musik yg sama kek saya XD. T\xe2\x80\xa6 https://t.co/ETDDeUBdKo'",
b'SDM - Selera musik - Pandangan politik memang selalu berbanding lurus.',
"b'@ghaprl_ Intinya film bukan hanya didukung dari para cast nya aja. Tapi semua aspek, marketing, musik, cerita, dsb.\xe2\x80\xa6 https://t.co/V6rvo6bT4R'",
"b'Menemukan orang dengan selera musik yg sama dan playlist musik yg hampir 80% sama, rasanya menyenangkan sekali.'",
"b'@_shonmm @JAEBUMYxc ; Get You - Miguel req by @JAEBUMYxc \n\nHARUS DIAKUI, GUE SUKA SELERA MUSIK LO. \n\nBagaimana pend\xe2\x80\xa6 https://t.co/BeALALPFUf'",
"b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbc: mbaknya suka exo berarti kpopers dong mbak?\n\xf0\x9f\xa7\x95: aku sih penikmat musik mas, apa aja ku dengerin\n\nBinggung aja k\xe2\x80\xa6 https://t.co/XDDw1vnCuq'",
b'Dan gw heran knp mv nya anak2 woollim tuh viewers nya segitu2 aja ? \nGw bneran gk ngerti deh sm selera musik fans i\xe2\x80\xa6 https://t.co/sHytxu8iCH',
b'@Arie_Kriting Ternyata ga selera musik dan standart cakep aja yg kita jadikan korea sebagai panutan.\nKepemimpinan pun \xf0\x9f\x99\x80',
b'Gara2 klop selera musik aja udh seneng akutuh https://t.co/6QxCSJsuvB',
"b'Dreamcatcher persis banget deh kayak up10tion :( susah banget dapet 1st win, padahal mereka lagu2nya bagus, underra\xe2\x80\xa6 https://t.co/DfLXlx6gQZ'",
"b'Tadi liat tweet yg nyuruh kasih liat 5 lagu teratas di playlist Spotify, biar follower menilai apakah kita punya se\xe2\x80\xa6 https://t.co/bheQjYF4lH'",
"b'nyari yang hobi dan selera musik nya sama sama w , ada ga??'",
b'Habis liat konsernya nicki astria di yutub. Sekeren itu. Mudah mudahan bukan karna selera musik w yg jadoel.',
b'Selera musik adek bungsu ku wkwk\nPertahankan \xf0\x9f\x98\x82 https://t.co/GpNr50tVVg',
"b'Charlie puth klo urusan attitude kalah sih dr shawn. Tpi klo urusan beat musik gila cp juara bgt, kaya tanpa sadar\xe2\x80\xa6 https://t.co/16rW7gg4ob'",
b'@idolfess Proud jadi kpoper karena selera musik orang kan beda-beda. Hal paling sedih selama jadi kpopers adalah ja\xe2\x80\xa6 https://t.co/0sQGljUNcl',
"b""Timeline selera musik: Pop-&gt; Rock-&gt; Metal, Hardcore dan 'core-core' yg lain-&gt; Alternative-&gt; Classic rock, Glam rock\xe2\x80\xa6 https://t.co/WeDv44BlDn""",
b'@iKONICfess Selang 2 minggu tautau mrk konser di jkt:( kaget bgt explore ig yg awalnya isi jb tbtb berubah jd previ\xe2\x80\xa6 https://t.co/E7vxnIlkLj',
"b'-ada lagi CL, apa coba alesan YG ga cbin CL?? CL ga punya lagu? ga mungkin seorang Queen of Kpop ga punya lagu, ga\xe2\x80\xa6 https://t.co/O24NzgaRzu'",
b'@MOLESANDNIPPLES @capemautiduraja @collegemenfess @inipatiya @robyruby_ @hendrianb21 Beda selera musik dan ketertarikan itu ngebatin\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
"b'Maafkan telingaku, hanya karena berbeda selera lagu, musik favoritmu tak pernah sampai pada batang otakku.'",
b'@MUSIC_FESS Setiap cewe punya selera musik yg berbeda tapi mungkin kalo sendernya mau saran lagu bisa coba lagunya\xe2\x80\xa6 https://t.co/uhDlFihABj',
b'@tubbirfess Jalan jalan keliling Bali\nNonton film bareng \nNge konser bareng ( tapi beda selera musik pasti \xf0\x9f\x98\x82)\nMakan\xe2\x80\xa6 https://t.co/C2oM89eJHb',
b'Bayangkan kalo temen kerjamu ga satu selera soal musik. Gabisa nyanyi2 bareng. Huh stressful. Aku sih gamau bayangin',
b'@cndydo Hamba masi 21 mas. Emang selera musik bapa2 tuh ntebbb',
"b'apakah ini yg disebut pergeseran selera sesuai rejeki, tapi kok nganu, aku lebih enak denger dangdut koplo via vale\xe2\x80\xa6 https://t.co/DvCPM5WAMr'",
"b'jumat last wiken itu ke cafe di sency, ada live band nya, umurnya kira2 dibawah gua 3-4thn(atau bs jd lebih muda la\xe2\x80\xa6 https://t.co/kOjwKbe0mN'",
"b'@tubbirfess midnight driving with the windows down just like 1d song and nyanyi kenceng sampe capek, nonton konser\xe2\x80\xa6 https://t.co/z3kXDVtlUM'",
"b'coba tolong selera musik aku kenapa ini tolong, pasti gara2 si deblo.'",
b'Cot! Selera musik yg menarik.. boleh kenalan? https://t.co/oAyFlz7Qnz',1
b'Selera musik kita hampir sama\xf0\x9f\x98\x85 https://t.co/J9SxM9DmjA',1
b'coba aja fuluwer ig banyak tar kan w bisa bikin biro jodoh konsepnya kesamaan selera musik apa film pake fitur ask itu wkwkwkw',
b'beda selera musik bukan berarti kamu bisa ngehina seenak jidat\xf0\x9f\x99\x82',
b'Selera musik wa secara tidak langsung dipengaruhi besar oleh abang wa sih. Soalnya dulu jaman download di idws dia yg download-in lagu2 nya.',
b'Dari sandal sampe selera musik mendadak di ikutin heran sama orang kaya gitu. Yaudin sihh',
"b'Kenapa menurut gw pasangan ringgo agus rahman + sabai itu goals couples yaaa!!!! Mulai dari gila, selera musik, sampe selera humornya!'",
"b'mau share playlist favoritku yg kalo pas lg didengerin trus temen nyeletuk ""lagu apasiii, ganti!""\ngpp, selera musik org beda2.'",
b'@followdululah Selera musik kita sama ni',
b'@jonirantang Selera musik aq juga amburadul',
"b'selera musik antum, leh ugha.'",
b'selera musik gua kenapa ga terarah ke satu sisi yak? wkwk',
b'@fWBase Aduh selera musik gua apa ya',
"b'@luthfi_pake_e @hasief @KuntoAjiW Betul sekali, sama halnya ada org yg suka jengkol dan ada yg tidak. Ada org yang\xe2\x80\xa6 https://t.co/8XIJCwDrbK'",
b'Menyukai @_mardial_ membuat selera musik saya dipertanyakan oleh keluarga',
"b'Seneng banget dapet teman pena, punya interest yang sama, suka anime, selera musik sama, suka film juga, sama\xc2\xb2 aqua\xe2\x80\xa6 https://t.co/IMAXdcZ4xm'",
b'selera musik aku sm doi gamasuk bgt serius gaboong',
b'Stok hoki di raga hamba lagi berlimpah ruah. Sesederhana misalnya: jumat malam lalu pas mau ke syncfest order taksi\xe2\x80\xa6 https://t.co/yRDAdWo7nS',
"b'@agoeng_sis @ikramarki Iyaa siap sob, yg penting utk soal selera musik masih dibawah bendera yg sama \xf0\x9f\x98\x84'",
b'Selera musik gua sekarang sudah terpapar oleh boy kaleng kaleng wkwkwkwk',
"b'@askmenfess Selera musik dan humor, mostly isi otak sih, apalagi yang bisa diajak ngobrolin hal-hal seru atau kondi\xe2\x80\xa6 https://t.co/oubluILEzB'",
b'@askmenfess Selera musik sm film',
"b'""Lihat, ada yang juga punya selera musik yang sama."" https://t.co/jXmV6WhhfT'",
b'Tergantung selera musik masing masing individunya sih. Suka apa. Suka yang gimana. Kalo aku sih sukanya tetep kamu.',
b'Ada yg suka Cheeze gak? Kalo suka berarti selera musik kita sama \xf0\x9f\xa7\x98',
b'yang suka lagu-lagunya :\n- rex orange county\n- lana del rey\n- cigarettes after sex\n- boy pablo\n- sabrina claudio\n-\xe2\x80\xa6 https://t.co/cm3F1ckU4C',
"b'Bahas jatimfair pada sibuk janjian nonton SO7, aku sibuk cari tmn yg mau di ajak nonton tipe x. Selera musik ku emang beda'",
b'Gapaham aq sama selera musik pacar q :(',
b'@starrynoit Selera musik dan mungkin caramh berpikir... https://t.co/tE6E9Q1fic',
"b'@askmenfess dengerin playlist lagu bareng2, dan ternyata selera musik qta sama hh'",
b'Gau ga pernah ragu dengan jarak. Ga pernah gamang karena beda suku bangsa. Ga pernah takut dengan perbedaan selera\xe2\x80\xa6 https://t.co/wyMgbzqijB',
"b'@MoccalatteMocca Bucin pun pun sama bapak psj.\n\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nIya selera musik kita sama-an gini, terharu aku hueee'",
b'@capsulpil kita punya selera musik sama wkwk',
b'@petrikour Gaya nulisnya tipikal penggemar musik indie sok edgy yang ngerasa selera musiknya paling superior',
b'@mxconfess Bisa aja selera musik mereka bukan yg kayak musik monek mungkin nder ~ ^^',
b'@mxconfess diliat liat si karena genre musik nya mx beda gitu sama selera kebanyakan org:(',
b'@mxconfess Mungkin selera musik mereka bukan yg kayak musiknya mx',
b'@snoopybearyh Masalah selera sih kalau gini. Selera musik. Cuma gak tega karena mereka tuh berhak dapat yang terbaik :(',
"b'emgnya masalah gw suka kpop apa sih? musik gw emg bukan indie, western, dangdut, r&amp;b, atau musik tiktok tp gw gaper\xe2\x80\xa6 https://t.co/4c7K9JGLeN'",
b'NIve ft JMSN - Getaway\n\nBagi penikmat musik blues atau vintage (tahun 70-80an) lagu ini cocok dengan selera anda.\nR\xe2\x80\xa6 https://t.co/iXTjJu6Tng',
b'selera musik ku belakangan ini :\n\n        Kangen Band - Yolanda\n   0:36 \xe2\x94\x81\xe2\x94\x81\xe2\x9d\x8d\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80\xe2\x94\x80 - 3:38\n                \xe2\x86\xbb     \xe2\x8a\xb2\xe2\x80\xa6 https://t.co/c4lwXORbVR',
b'sebenernya bukan masalah selera musik gw. lu nya aja yg gabisa ngehargain orang. coba kalo musiknya ngehits atau di\xe2\x80\xa6 https://t.co/ZMNLcrgsef',
b'Buat @_xjaehyunx_ hahah klo orang ini mahh pinter nyanyii trus selera musik kita jugaa samaa... makasihh yaa udah d\xe2\x80\xa6 https://t.co/9Pan0M9FgG',
"b'Fansnya banyak,gw dulu pernah suka sm beberapa lagunya pas jaman debut,suka member yg namanya mirip ""gula"",tapi ent\xe2\x80\xa6 https://t.co/w1UEJ9ewem'",
"b'Poser, pergeseran selera musik di tanah air, dan publikasi musisi2 underground yang semakin massive, kadang sulit diterjemahkan. \xf0\x9f\x99\x83\xf0\x9f\x98\x8c'",
"b'Lagi dengerin playlist lama.. Dipikir pikir selera musik bokap gue oke juga.. Doi beli kaset sealbum bonjovi, padi,\xe2\x80\xa6 https://t.co/dGF6mGC8QG'",
b'Ternyata selera musik adek w berkualitas juga...\nBersyukur udh bisa jdi kakak yv berguna \xf0\x9f\x98\x8d',
"b'@haluforlyfe lagu2 yg dikata flop emang banyak yg enak2. 1st gen ama 2nd gen juga mantul2 lagunya. yup, musik emang\xe2\x80\xa6 https://t.co/j5KDrshK3K'",
"b'Lesson learned: kalo ada yg bilang selera musik lo kampungan, kurang edgy...jgn perduliin...orang2 itu sebenernya n\xe2\x80\xa6 https://t.co/FQTAVYJsDL'",
b'Iyaa iyaa selera musik gue emang rendah :((\nhttps://t.co/GTlfW53K5o',0
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/Umnc8MNmpF',
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/VOf5ujvQkr',
b'10 Tipe Kepribadian Berdasar Genre Musik Favoritnya https://t.co/ueUROMFa1a',
"b'Selera musik\xe2\x80\x94apalagi musik itu sendiri\xe2\x80\x94itu gak ada yg rendah, apalagi tinggi.\n\nMakna itu bertempat di pikiran manus\xe2\x80\xa6 https://t.co/ILOrz2OANp'",
"b'@lantip Saya merasa tidak pantas merendahkan orang lain karena selera musik pak. Dangdut lawas oke banget punya, ko\xe2\x80\xa6 https://t.co/Qdyqt9yRmj'",
"b'DULU SAYA SUKA MUSIK ROCK...\n""Tapi sejak saya beralih selera ke musik klasik, saya sekarang sering ditolak cewek ka\xe2\x80\xa6 https://t.co/uvaws42yHq'",
"b'Jangan pernah menghakimi selera musik seseorang, bung.'",1
"b'@tubbirfess Sebenarnya , aku pengen punya pacar yang mengayomi gitu , kek care &amp; pengertian ke org lain termasuk pa\xe2\x80\xa6 https://t.co/oc0loIOY3K'",
"b'@gyphsopila \xe3\x85\xa4\xe3\x85\xa4\n\n\xe3\x85\xa4       Wah, selera musik kita serupa kak! Kalau Zea sendiri suka lagu Ronan Keating yang judulnya\xe2\x80\xa6 https://t.co/93TdqZSJhQ'",
"b'Makin umur bertambah dewasa selera musik makin beda.\n\nDulu suka metal, sekarang campur sari~'",
"b'Punya org2 yang pemikiran, selera musik, selera jokesnya sama sama gua.\nhttps://t.co/8sREZJcS8R'",
"b'se indie indie nya selera musik, denger dangdut goyang juga'",
b'Yang paling jelas ngebedain selera kita berdua adalah kesukaan blio terhadap musik dangdut.',
"b'121. yg punya selera musik yg sama, lucu, manja, pinter ngewe, dewasa.'",
b'@zulfiqkarrrr Iyo biyen senenganmu dangdut saiki seneng pamunqkas. Sebuah pergantian selera musik yg njomplang',
"b'Plis, gue benci banget sama lagu DJ Gagak itu. Gaada bagus bagusnya samasekali, dan gak lucu. Kenapa sih orang pada\xe2\x80\xa6 https://t.co/jfahArdQxK'",
"b'sebenarnya bukan mencoba utk terlihat ""cool"". tp emg ya bukan jenis musik yg disuka aja. yg penting tdk merasa supe\xe2\x80\xa6 https://t.co/2H60g8o1Jl'",
b'@fWBase Gue ga paham musik indie. Tp gue menghargai orang2 yg bisa diajakin share playlist tanpa harus bilang seler\xe2\x80\xa6 https://t.co/D8M5RVaEoF',
b'Agar selera musik tetep seimbang \xf0\x9f\xa4\x9d\xf0\x9f\x98\x82 https://t.co/e1Gvd59eay',
"b'@mlsdeh kalau playlist itu menurutmu enak didengar, berarti selera musik kita satu frekuensi'",
b'Selera musik ku b aja.',
"b'@diahkusumo_ @fdilllaAisya96 Susah dek, selera musik doi ketinggian \xf0\x9f\x98\x82 kapan hari aku aplot classic jazz malah suka dia.'",
"b'@rlgxg klo beda hobi, beda selera musik, beda pemikiran. bakal lama bgt'",
"b""@hasief Agree. Sebenernya selera orang Indonesia secara general ya musik begitu. Don't be denial. Sampe sekarang aj\xe2\x80\xa6 https://t.co/76SWqVuLIs""",
b'@FiersaBesari Selera musik kita sama bung',1
b'Memang musik itu selera. Sama kaya cowok gue yg ga mau samsek dengerin kpop. Gue juga sama sekali ga mau dengerin m\xe2\x80\xa6 https://t.co/8sU1f1y1lR',
"b'makin bertambahny umur, selera musik akan berganti2. Tidak berlaku utk w'",
b'@ohmyewonn apakah selera musik kita sama?\xf0\x9f\x98\xbb',
b'Impian ngamer di synchronize udah pupus... Dikarenakan selera musik tidak sesuai salary',
b'-idol ada yang dengerin lagunya ouioui? Kalo gitu hayuk mutualan! Selera musik kita berarti sama ^^',
b'selera musik 2012 memg gila https://t.co/DThOPCIamr',
b'Emang situ ngerasa selera musik situ oke? Tiap org kan punya standar nya masing2',0
b'@picsartso Selera musik sama seninya ..',
b'@ekstrajossusu Selera musik lo bagus juga',1
"b'kalo di exo selera gue cuma diamond forever kokobop overdose yang balladnya lights out, kalo ditanya gue lebih suka\xe2\x80\xa6 https://t.co/YYLIKpcu9B'",
"b'Pertanyaan apa aja yang bakal kalian tanyain\nKalo kalian pengen tau tentang seseorang?\nMisalnya kalian lagi pdkt, i\xe2\x80\xa6 https://t.co/uzYBnUu1cl'",
b'Selera musik yang jarang di miliki anak seumur kamu dek.. Salam metal jaya\xf0\x9f\x98\x82 https://t.co/VKli9TtEuo',
b'Apakah ada korelasi antara usia dengan selera musik? Berikut jawabannya https://t.co/Ca3kmHg6ts',
b'Ini kamar sebelah kost memang punya selera musik yang sama atau gimana yaa. Kenapa yang di play sering samaan wkwk\xe2\x80\xa6 https://t.co/Vl5I9WIhsW',
"b'Awal-awal di Jakarta: \n""Yah, susah emang selera musik angkot Indramayu.""\n\nSekarang: \n""Dengerin dah Feel Koplo, dsb,\xe2\x80\xa6 https://t.co/JoCsdMQ6Su'",
"b'*tetangga nyetel musik keras-keras\n\n*eh ternyata selera musiknya sama\n\n*gak jadi ngomel, deh.\n\n\xf0\x9f\x98\xb9\xf0\x9f\x99\x83'",
"b'@jagungyuri Gyuri halooo hehe\n\n36 - Dia orang yang datar wkwk kalau aku bawel, dia hemat banget ngomongnya. Tapi ad\xe2\x80\xa6 https://t.co/hgDnjklKYK'",
"b'Memiliki selera yang cukup vintage, #Virgo senang akan barang-barang antik dan klasik. Selera musik juga demikian.'",
b'Sampai jumpa di Taragak Basuo Scooterist Sumatera Barat TBSS XXVII di Dharmasraya Sumatera Barat 16-17 NOVEMBER 201\xe2\x80\xa6 https://t.co/sWZX0LjF2c',
"b""Selain 'Entah Apa Yang Merasukimu', Deretan Lagu Tak Dikenal Ini Jadi Viral https://t.co/O6t5SfSlqM""",
b'#datang saat #susah dan #pergi saat #senang \n\n#YouTubeMusic #YouTubers #youyube #lagiviral #trendingtopic #Viral\xe2\x80\xa6 https://t.co/pxbkgb2jDJ',
"b'Buat yang suka musik-musik DJ yang terbaik, paling enak, dan tentunya yang lagi viral saat ini... langsung aja klik\xe2\x80\xa6 https://t.co/tS5QM6JPPb'",
b'@munlixght IYAAA BAD GUY KAN VIRAL BGT WKWKWKK sampe ada versi sama justin bieber. temenku jg tbtb suka lagu itu pa\xe2\x80\xa6 https://t.co/Ug3LL6XMwW',
b'Masih inget ga si gaes... terakhir kalian main ini kapan??? #flashback  #game  #kids  #kidsjamannow  #music  #musik\xe2\x80\xa6 https://t.co/oMbod7jliQ',
